First Doses ~ Percent of Population Vaccinated,First Doses ~ Percent of Total,Gender,Second Doses ~ Percent of Population Vaccinated,County,Demographic,Ethnicity,Race,Age Group,Second Doses ~ Percent of Total,Data Format
0.015042009214924565,0.016998468606431852,Missing or Undisclosed,0.009305266961785165,Union ,Age Group,Missing or Undisclosed,Missing or Undisclosed,18-24,0.01897218640633634,County
0.6348973607038123,0.3071285021870197,Missing or Undisclosed,0.32453567937438904,Pasquotank ,Age Group,Missing or Undisclosed,Missing or Undisclosed,65-74,0.30898092135877153,County
,,Missing or Undisclosed,,Hertford ,Age Group,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
0.3288952363401824,0.2593547918331759,Missing or Undisclosed,0.18865751405141434,Buncombe ,Age Group,Missing or Undisclosed,Missing or Undisclosed,75+,0.3048235819562305,County
0.07650944845598402,0.11121036176864671,Missing or Undisclosed,0.03241665386388078,Scotland ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,50-64,0.30491329479768786,County
0.023330940416367553,0.009435331688198576,Missing or Undisclosed,0.008973438621679828,Stanly ,Ethnicity,Hispanic,Missing or Undisclosed,Missing or Undisclosed,0.011190689346463742,County
,,Missing or Undisclosed,,Gaston ,Age Group,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,0.0009136592051164915,Missing or Undisclosed,,Wilson ,Race,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00023463162834350072,County
0.01227830832196453,0.00351288056206089,Missing or Undisclosed,0.008185538881309686,Pamlico ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,18-24,0.0068415051311288486,County
,0.05031911941541023,Missing or Undisclosed,,New Hanover ,Race,Missing or Undisclosed,Other,Missing or Undisclosed,0.02878204780746924,County
0.16965752174706492,0.9755159146554739,Missing or Undisclosed,0.06338585072084676,Avery ,Race,Missing or Undisclosed,White,Missing or Undisclosed,0.9876777251184834,County
,0.000580130529369108,Missing or Undisclosed,,Pender ,Race,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
0.08458017808105184,0.3847829927566104,Male,0.03488021599031002,Wake ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.36591138356483277,County
,0.00034965034965034965,Missing or Undisclosed,,Caswell ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
0.15489130434782608,0.16116870876531575,Missing or Undisclosed,0.07246376811594203,Hyde ,Age Group,Missing or Undisclosed,Missing or Undisclosed,50-64,0.20253164556962025,County
0.11785947851801302,0.5874433106575964,Female,0.05300122266769029,Franklin ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.5983948635634029,County
0.4467036352433765,0.31714785651793526,Missing or Undisclosed,0.22674060382008626,Burke ,Age Group,Missing or Undisclosed,Missing or Undisclosed,75+,0.3285127655775754,County
0.06316215123331985,0.11585818127874202,Missing or Undisclosed,0.041245450869389404,Lee ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,50-64,0.13599999999999998,County
,,Missing or Undisclosed,,Caswell ,Age Group,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
0.19697606047879043,0.26289237668161436,Missing or Undisclosed,0.07979840403191936,Camden ,Age Group,Missing or Undisclosed,Missing or Undisclosed,50-64,0.2303030303030303,County
,,Missing or Undisclosed,,Rowan ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,0.00018355359765051394,Missing or Undisclosed,,Caldwell ,Race,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
0.007523939808481532,0.001017482194061604,Missing or Undisclosed,0.0066119471044231645,New Hanover ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0015719009160388097,County
,,Missing or Undisclosed,,Columbus ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
0.08697778019231814,0.17241936352377363,Missing or Undisclosed,0.029744119085130655,Alamance ,Race,Missing or Undisclosed,Black or African-American,Missing or Undisclosed,0.12230537250083771,County
,0.0016501650165016502,Missing or Undisclosed,,Tyrrell ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,,Missing or Undisclosed,,Stokes ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Halifax ,Age Group,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
0.44228504122497053,0.4070460704607046,Missing or Undisclosed,0.04652532391048292,Washington ,Age Group,Missing or Undisclosed,Missing or Undisclosed,65-74,0.16221765913757702,County
0.511178680021463,0.4493004244615627,Missing or Undisclosed,0.04489357896619567,Mcdowell ,Age Group,Missing or Undisclosed,Missing or Undisclosed,65-74,0.13280423280423279,County
0.016735442457588262,0.007631193811415429,Missing or Undisclosed,0.012608895002292526,Carteret ,Age Group,Missing or Undisclosed,Missing or Undisclosed,18-24,0.01174460815716421,County
0.054239914765848225,0.11496612605214535,Missing or Undisclosed,0.032301806382875685,Cleveland ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,50-64,0.20428790199081165,County
,,Missing or Undisclosed,,Yancey ,Age Group,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
0.21347396568372576,1.0,Missing or Undisclosed,0.08601351853227364,Perquimans ,Ethnicity,Suppressed,Missing or Undisclosed,Missing or Undisclosed,0.999137187230371,County
,0.0002813414359666892,Missing or Undisclosed,,Catawba ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0002829921705499481,County
0.1274134354555609,0.18879300153682468,Missing or Undisclosed,0.05768310196266156,Pasquotank ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,25-49,0.16821777570963237,County
0.08853118712273642,0.04267483409903011,Missing or Undisclosed,0.04278301387270994,Union ,Race,Missing or Undisclosed,Asian or Pacific Islander,Missing or Undisclosed,0.03720758887456253,County
0.01479433114414103,0.011956643200357582,Missing or Undisclosed,0.008641548565502939,Iredell ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,18-24,0.014635288607891348,County
,,Missing or Undisclosed,,Stanly ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Cherokee ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
0.15495406009436305,0.5895830872800283,Female,0.07623541097591259,Haywood ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.6073194856577646,County
0.058365758754863814,0.0058915946582875104,Missing or Undisclosed,0.02529182879377432,Nash ,Race,Missing or Undisclosed,American Indian or Alaskan Native,Missing or Undisclosed,0.006392918613228424,County
0.15206221748041665,0.40103665309144765,Male,0.06881545329477497,Chatham ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.39090909090909093,County
,,Missing or Undisclosed,,Randolph ,Age Group,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,0.005195088280171473,Missing or Undisclosed,,Buncombe ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.000595503945213637,County
0.12534974818130945,0.43354838709677423,Male,0.038052602126468944,Madison ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.3961165048543689,County
0.014514630747793775,0.02210628702803077,Missing or Undisclosed,0.004760798885276358,Randolph ,Ethnicity,Hispanic,Missing or Undisclosed,Missing or Undisclosed,0.014971699835676467,County
0.05046215338496128,0.12108331971009753,Missing or Undisclosed,0.021869961165489518,Cabarrus ,Race,Missing or Undisclosed,Black or African-American,Missing or Undisclosed,0.09114139693356048,County
0.05886171824280459,0.13604858878170775,Missing or Undisclosed,0.04399171484218011,Henderson ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,25-49,0.19365813826891673,County
0.03228659885006634,0.011053906723198061,Missing or Undisclosed,0.011499336576735958,Watauga ,Ethnicity,Hispanic,Missing or Undisclosed,Missing or Undisclosed,0.007123287671232876,County
,0.00015661707126076742,Missing or Undisclosed,,Davie ,Race,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,,Missing or Undisclosed,,Harnett ,Age Group,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
0.07739430071651261,0.11475143946151975,Missing or Undisclosed,0.05557074878302248,Craven ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,50-64,0.1685747469719595,County
0.38781651376146786,0.3775634155055377,Missing or Undisclosed,0.22561467889908257,Henderson ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.41834512792596623,County
0.08393486654356219,0.15287013681877246,Missing or Undisclosed,0.05002518045996307,Onslow ,Age Group,Missing or Undisclosed,Missing or Undisclosed,50-64,0.19454871878570262,County
,0.0005905279319711823,Missing or Undisclosed,,Haywood ,Age Group,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0009891196834817012,County
,0.0031916603522307184,Missing or Undisclosed,,Durham ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.004574017868593168,County
,0.01753513244621316,Missing or Undisclosed,,Moore ,Race,Missing or Undisclosed,Other,Missing or Undisclosed,0.01664054021463885,County
0.10782655150921557,1.0,Missing or Undisclosed,0.023773484106490963,Clay ,Ethnicity,Suppressed,Missing or Undisclosed,Missing or Undisclosed,1.0,County
,0.0003546518501004847,Missing or Undisclosed,,Pasquotank ,Ethnicity,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0009306654257794323,County
0.5459620752719222,0.27681795998047826,Missing or Undisclosed,0.2443931080951006,Johnston ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.306383492216725,County
,0.021325384086218757,Missing or Undisclosed,,Onslow ,Race,Missing or Undisclosed,Other,Missing or Undisclosed,0.025461073935041618,County
0.06320074005550416,0.1494313210848644,Missing or Undisclosed,0.04244218316373728,Burke ,Age Group,Missing or Undisclosed,Missing or Undisclosed,25-49,0.204784859846456,County
0.0007109004739336493,0.0003345488608611288,Missing or Undisclosed,0.00033175355450236965,Mecklenburg ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0003165558721114277,County
,,Missing or Undisclosed,,Scotland ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,0.0030938758211485487,Missing or Undisclosed,,Pitt ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.001233697567853366,County
,0.00022841480127912289,Missing or Undisclosed,,Wilson ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
0.001089833411178577,0.0002966730239457512,Missing or Undisclosed,0.0009341429238673517,Pitt ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0005287275290800141,County
0.12900108708781255,0.9506008010680909,Missing or Undisclosed,0.07243225832427427,Lee ,Ethnicity,Non-Hispanic,Missing or Undisclosed,Missing or Undisclosed,0.9594666666666667,County
0.09498299636871603,0.9644701507952902,Missing or Undisclosed,0.06131817981467229,Cumberland ,Ethnicity,Non-Hispanic,Missing or Undisclosed,Missing or Undisclosed,0.9694971587863193,County
0.01840855106888361,0.009766855702583491,Missing or Undisclosed,0.00831353919239905,Cherokee ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,18-24,0.01003584229390681,County
,,Missing or Undisclosed,,Mecklenburg ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Haywood ,Age Group,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
0.07318337978868218,0.12054238735853084,Missing or Undisclosed,0.0423932067154988,Surry ,Age Group,Missing or Undisclosed,Missing or Undisclosed,50-64,0.1708910373660831,County
0.04694624111971159,0.18080653394589075,Missing or Undisclosed,0.03226062983776906,Union ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,25-49,0.2241665131700129,County
,0.011014948859166011,Missing or Undisclosed,,Graham ,Race,Missing or Undisclosed,Other,Missing or Undisclosed,0.021791767554479417,County
0.024622892635314995,0.03439372030572196,Missing or Undisclosed,0.013999802819678596,Cumberland ,Ethnicity,Hispanic,Missing or Undisclosed,Missing or Undisclosed,0.030449233408384263,County
0.13536468839579574,0.9992163009404388,Missing or Undisclosed,0.051385497398874616,Jones ,Ethnicity,Suppressed,Missing or Undisclosed,Missing or Undisclosed,1.0,County
0.003127299484915379,0.000674737051002183,Missing or Undisclosed,0.0011037527593818985,Orange ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0004325571335880614,County
,,Missing or Undisclosed,,Pasquotank ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
0.0011392765593847907,0.00024872528292500936,Missing or Undisclosed,0.0005696382796923954,Moore ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0002411672494875196,County
0.0003599712023038157,0.0003225806451612903,Missing or Undisclosed,0.0003599712023038157,Madison ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Suppressed,0.0009708737864077671,County
0.05239240844693932,0.10244616349571399,Missing or Undisclosed,0.04309008286554397,Carteret ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,25-49,0.17211189408498828,County
,,Missing or Undisclosed,,Union ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,0.0010074297947361792,Missing or Undisclosed,,Granville ,Age Group,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0016855285335901757,County
0.353397750673214,0.44257091846855784,Missing or Undisclosed,0.0335814984951687,Edgecombe ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,65-74,0.14620689655172414,County
0.02654867256637168,0.007431874483897605,Missing or Undisclosed,0.008849557522123894,Clay ,Race,Missing or Undisclosed,Suppressed,Missing or Undisclosed,0.011235955056179777,County
0.06523914348609165,0.11747747747747748,Missing or Undisclosed,0.023814288573143886,Anson ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,50-64,0.16879432624113477,County
,0.0001259287243420224,Missing or Undisclosed,,Granville ,Race,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,County
,,Missing or Undisclosed,,Graham ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Scotland ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
,,Missing or Undisclosed,,Alexander ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
0.1028853891251868,0.4285372276753651,Male,0.03195769628692953,Macon ,Gender,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.42901234567901236,County
0.0091324200913242,0.00495458298926507,Missing or Undisclosed,0.0030441400304414,Clay ,Age Group,Missing or Undisclosed,Missing or Undisclosed,18-24,0.00749063670411985,County
0.05012964563526361,0.10964083175803402,Missing or Undisclosed,0.021031403053874964,Cherokee ,Age Group,Missing or Undisclosed,Missing or Undisclosed,25-49,0.10465949820788531,County
0.0,0.0,Missing or Undisclosed,5.248517293864483e-05,Guilford ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,3.743775972445809e-05,County
,,Missing or Undisclosed,,Columbus ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
0.6142684401451027,0.3447573803868341,Missing or Undisclosed,0.2953446191051995,Richmond ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,75+,0.5526018099547512,County
,,Missing or Undisclosed,,Gaston ,Age Group K-12,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,County
0.10263428661882651,0.8694267515923566,Missing or Undisclosed,0.049974936682144366,Iredell ,Race,Missing or Undisclosed,White,Missing or Undisclosed,0.887132654255942,County
